product_no,product_url,product_name,category,sub_category,price,fabric,fit_type,size_range,recommended_body_type,body_cover_features,style_tags,season,length_type,sleeve_type,color_options,recommended_age,coordination_items,product_summary,shoulder,chest,chest_measure_type,armhole,sleeve,sleeve_circumference,length,length_front,length_back,measurement_source,raw_measurements
26440,https://www.misharp.co.kr/product/detail.html?product_no=26440,클로젯 레터링 반팔 티셔츠 / 사이즈별,블라우스/셔츠,셔츠,33900,면90% 스판10% 혼용 소재입니다 / 스판10% 혼용 소재입니다,,55-77,어깨좁음,,데일리;오피스룩,여름;겨울,기본,반팔,베이지,4050,슬랙스;데님;스커트,★미샵 SS제작 63★ [또 재진행! 텐타 컴팩공정 원단],38.5,48,circumference,40,19.5,,,,,text,"[{""어깨단면"": ""38.5""}, {""암홀둘레"": ""40""}, {""소매길이"": ""19.5""}, {""가슴둘레"": ""96""}]"
23880,https://www.misharp.co.kr/product/detail.html?product_no=23880,번 언밸런스 티셔츠,블라우스/셔츠,셔츠,18500,코튼 100% 원단입니다,,55-77,어깨좁음,허리라인보정,데일리,여름,롱,긴팔,블랙;화이트;베이지,4050,데님;스커트,"미샵 - 번 언밸런스 티셔츠 (4 color) 번 언밸런스 티셔츠 (4 color) (해외배송 가능상품) ( 건) 번 언밸런스 티셔츠 (4 color) 18,500원 180원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 화이트 민트 모카베이지 블랙 옵션선택 상품 목록 상품명 상품수 가격 번 언밸런스 티셔츠 (4 colo",43,58,circumference,46,23,,,,,text,"[{""어깨단면"": ""43""}, {""암홀둘레"": ""46""}, {""소매길이"": ""23""}, {""가슴둘레"": ""116""}]"
27758,https://www.misharp.co.kr/product/detail.html?product_no=27758,루크 레이어드 반팔 티셔츠,블라우스/셔츠,셔츠,29500,코튼100% 소재입니다,세미루즈,55-77,어깨좁음;복부체형,허리라인보정,클래식;데일리;오피스룩,여름,기본,반팔,브라운,4050,슬랙스;데님,【바이오가공 코튼100 / 허리 잘록핏】,40,50,circumference,46,23.5,,,,,text,"[{""어깨단면"": ""40""}, {""암홀둘레"": ""46""}, {""소매길이"": ""23.5""}, {""가슴둘레"": ""100""}]"
28933,https://www.misharp.co.kr/product/detail.html?product_no=28933,내추럴 린넨 블렌드 슬릿 티셔츠,블라우스/셔츠,셔츠,24500,,레글런핏,55-77,어깨좁음,팔뚝커버;허리라인보정,데일리,여름;겨울,기본,레글런소매,아이보리;베이지;브라운,4050,슬랙스;데님,【린넨10+면55의 고급 쿨터치】,,52.5,circumference,,36,,,,,text,"[{""소매길이"": ""36""}, {""가슴둘레"": ""105""}]"
27694,https://www.misharp.co.kr/product/detail.html?product_no=27694,에디 레글런 반팔 티셔츠,블라우스/셔츠,셔츠,28500,나일론8% 혼용으로 전제적인 조직에 힘을 더해 늘어짐 방지,레글런핏;민소매핏,55-77,어깨좁음;하체통통,팔뚝커버;허리라인보정,데일리;오피스룩,여름,기본,민소매,블랙;아이보리;브라운;소라,4050,슬랙스;데님;스커트,"미샵 - 에디 레글런 반팔 티셔츠 (4 color) 에디 레글런 반팔 티셔츠 (4 color) (해외배송 가능상품) ( 건) 에디 레글런 반팔 티셔츠 (4 color) 28,500원 280원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 소라 브라운 블랙 옵션선택 상품 목록 상품명 상품수 가격 에디 레글런 반팔",,64,circumference,,30,,,,,text,"[{""소매길이"": ""30""}, {""가슴둘레"": ""128""}]"
28923,https://www.misharp.co.kr/product/detail.html?product_no=28923,비스토우 강연 반팔 티셔츠,블라우스/셔츠,셔츠,36500,면60% / 폴리에스터35% / 스판5% 혼용 소재입니다,루즈핏,55-77,어깨좁음;팔뚝통통,팔뚝커버;허리라인보정,클래식;페미닌;데일리;오피스룩,여름;겨울,기본,반팔,화이트;베이지;그레이,4050,데님,"미샵 - 비스토우 강연 반팔 티셔츠 (3 color) 비스토우 강연 반팔 티셔츠 (3 color) (해외배송 가능상품) ( 건) 비스토우 강연 반팔 티셔츠 (3 color) 36,500원 360원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 화이트 베이지 먹 옵션선택 상품 목록 상품명 상품수 가격 비스토우 강연 반팔 티",39,39,circumference,38,28,,,,,text,"[{""어깨단면"": ""39""}, {""암홀둘레"": ""38""}, {""소매길이"": ""28""}, {""가슴둘레"": ""78""}]"
27804,https://www.misharp.co.kr/product/detail.html?product_no=27804,컴포트 레글런 U넥 반팔 티셔츠,블라우스/셔츠,셔츠,22800,코튼100% 소재입니다,레글런핏;민소매핏,55-77,어깨좁음,팔뚝커버;허리라인보정,클래식;페미닌;데일리,여름;겨울,기본,민소매,블랙;화이트,4050,데님,"미샵 - 컴포트 레글런 U넥 반팔 티셔츠 (3 color) 컴포트 레글런 U넥 반팔 티셔츠 (3 color) (해외배송 가능상품) ( 건) 컴포트 레글런 U넥 반팔 티셔츠 (3 color) 22,800원 220원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 백멜란지 옵션선택 상품 목록 상품명 상품수 가격 컴포트 레글런",,54,circumference,,35,,,,,text,"[{""소매길이"": ""35""}, {""가슴둘레"": ""108""}]"
28919,https://www.misharp.co.kr/product/detail.html?product_no=28919,플라워 가든 소프트 반팔 티셔츠,블라우스/셔츠,셔츠,36500,코튼100% 소재입니다 / 코튼 100% 소재로 비침은 거의 없습니다,세미루즈;드롭숄더,55-77,어깨좁음,허리라인보정,페미닌;데일리,여름;겨울,기본,반팔,화이트;베이지,4050,슬랙스;데님,【고급 워싱코튼에 디지털 나염】,53,57,circumference,42,19,,,,,text,"[{""어깨단면"": ""53""}, {""암홀둘레"": ""42""}, {""소매길이"": ""19""}, {""가슴둘레"": ""114""}]"
28895,https://www.misharp.co.kr/product/detail.html?product_no=28895,소프트 린넨 스트라이프 나시,,,23500,,세미루즈;민소매핏,55-66,어깨좁음,허리라인보정,클래식;페미닌;데일리,여름;겨울,기본,민소매,블랙;화이트;베이지,4050,슬랙스;데님,"미샵 - 소프트 린넨 스트라이프 나시 (2 color) 소프트 린넨 스트라이프 나시 (2 color) (해외배송 가능상품) ( 건) 소프트 린넨 스트라이프 나시 (2 color) 23,500원 230원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 오트베이지 블랙 옵션선택 상품 목록 상품명 상품수 가격 소프트 린넨 스트라",32,45.5,circumference,38,,,,,,text,"[{""어깨단면"": ""32""}, {""암홀둘레"": ""38""}, {""가슴둘레"": ""91""}]"
26564,https://www.misharp.co.kr/product/detail.html?product_no=26564,아멜리 레터링 레글런 반팔 티셔츠,블라우스/셔츠,셔츠,29500,코튼100% 소재입니다,레글런핏;캡소매,55-77,어깨좁음,팔뚝커버;허리라인보정,페미닌;데일리,여름;겨울,크롭,캡소매,블랙;아이보리;그레이;핑크,4050,데님,"미샵 - 아멜리 레터링 레글런 반팔 티셔츠 (3 color) 아멜리 레터링 레글런 반팔 티셔츠 (3 color) (해외배송 가능상품) ( 건) 아멜리 레터링 레글런 반팔 티셔츠 (3 color) 29,500원 290원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 멜란지 블랙 옵션선택 상품 목록 상품명 상품수 가",56,51,circumference,38,,,,,,text,"[{""어깨단면"": ""56""}, {""암홀둘레"": ""38""}, {""가슴둘레"": ""102""}]"
25306,https://www.misharp.co.kr/product/detail.html?product_no=25306,캐롤리나 레터링 반팔 티셔츠,블라우스/셔츠,셔츠,27500,코튼100% 원단으로 피부에는 더욱 부드럽고 / 코튼100% 원단입니다,,55-77,어깨좁음,허리라인보정,데일리,여름,기본,반팔,화이트;네이비,4050,데님,"미샵 - 캐롤리나 레터링 반팔 티셔츠 (4 color) 캐롤리나 레터링 반팔 티셔츠 (4 color) (해외배송 가능상품) ( 건) 캐롤리나 레터링 반팔 티셔츠 (4 color) 27,500원 270원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 화이트 크림 그린 네이비 옵션선택 상품 목록 상품명 상품수 가격 캐롤리나",46,53,circumference,44,20,,,,,text,"[{""어깨단면"": ""46""}, {""암홀둘레"": ""44""}, {""소매길이"": ""20""}, {""가슴둘레"": ""106""}]"
27541,https://www.misharp.co.kr/product/detail.html?product_no=27541,피그먼트 무드 베이직 나시,,,27500,코튼 100% 소재로 겉면은 은은한 텍스처가 살아 있고 / 코튼100% 소재입니다,정핏;민소매핏,55-77,어깨좁음;팔뚝통통,팔뚝커버;허리라인보정,클래식;데일리,봄;여름;가을,기본,민소매,화이트;브라운;카키,4050,데님,"미샵 - 피그먼트 무드 베이직 나시 (4 color) 피그먼트 무드 베이직 나시 (4 color) (해외배송 가능상품) ( 건) 피그먼트 무드 베이직 나시 (4 color) 27,500원 270원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 화이트 연카키 카키브라운 먹 옵션선택 상품 목록 상품명 상품수 가격 피그먼트 무",46.5,49,circumference,36,,,,,,text,"[{""어깨단면"": ""46.5""}, {""암홀둘레"": ""36""}, {""가슴둘레"": ""98""}]"
28878,https://www.misharp.co.kr/product/detail.html?product_no=28878,파르페 반팔 티셔츠,블라우스/셔츠,셔츠,24500,코튼100% 소재입니다,세미루즈,55-77,어깨좁음;팔뚝통통,팔뚝커버;뱃살커버;허리라인보정,클래식;데일리;오피스룩,여름;겨울,크롭,반팔,아이보리,4050,슬랙스;데님,"미샵 - 파르페 반팔 티셔츠 (3 color) 파르페 반팔 티셔츠 (3 color) (해외배송 가능상품) ( 건) 파르페 반팔 티셔츠 (3 color) 24,500원 240원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 먹 옵션선택 상품 목록 상품명 상품수 가격 파르페 반팔 티셔츠 (3 color) 수량증가 수량감소 2",50,52,circumference,48,20,,,,,text,"[{""어깨단면"": ""50""}, {""암홀둘레"": ""48""}, {""소매길이"": ""20""}, {""가슴둘레"": ""104""}]"
28874,https://www.misharp.co.kr/product/detail.html?product_no=28874,뮤트 에어-플로우 셋업,,,59800,폴리에스터95%와 스판5% 혼용 소재로 구김이 잘 가지 않는 탄탄한 복원력을 자랑하며 / 스판5% 혼용 소재로 구김이 잘 가지 않는 탄탄한 복원력을 자랑하며,,55-66,어깨좁음;팔뚝통통;복부체형,팔뚝커버;힙커버;허리라인보정,데일리;오피스룩,여름;겨울,기본,긴팔,블랙;베이지,4050,데님,【상/하의 별도 활용 가능】,,55,circumference,,23,,,,,text,"[{""소매길이"": ""23""}, {""가슴둘레"": ""110""}]"
26391,https://www.misharp.co.kr/product/detail.html?product_no=26391,레글런 드롭 나시 티셔츠,블라우스/셔츠,셔츠,18600,코튼50% 폴리,레글런핏;민소매핏,55-77,어깨좁음;팔뚝통통,팔뚝커버;뱃살커버;허리라인보정,페미닌;데일리;오피스룩,여름,기본,민소매,베이지,4050,슬랙스;데님;스커트,"미샵 - 레글런 드롭 나시 티셔츠 (4 color) 레글런 드롭 나시 티셔츠 (4 color) (해외배송 가능상품) ( 건) 레글런 드롭 나시 티셔츠 (4 color) 26,500원 18,600원 남은시간 155일 09:50:46 (7,900원 할인) 2017-02-21 00:00 ~ 2026-12-31 23:55 180원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택",,53,circumference,,22,,,,,text,"[{""소매길이"": ""22""}, {""가슴둘레"": ""106""}]"
23742,https://www.misharp.co.kr/product/detail.html?product_no=23742,여리핏 찰랑 나시,,,19500,,민소매핏,55-77,어깨좁음,허리라인보정,데일리,여름,기본,민소매,블랙;화이트;베이지,4050,데님,"미샵 - 여리핏 찰랑 나시 (4 color) 여리핏 찰랑 나시 (4 color) (해외배송 가능상품) ( 건) 여리핏 찰랑 나시 (4 color) 19,500원 190원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 화이트 연베이지 차콜 블랙 옵션선택 상품 목록 상품명 상품수 가격 여리핏 찰랑 나시 (4 color) 수량",40,51,circumference,38,,,,,,text,"[{""어깨단면"": ""40""}, {""암홀둘레"": ""38""}, {""가슴둘레"": ""102""}]"
27549,https://www.misharp.co.kr/product/detail.html?product_no=27549,송송 크링클 쿨 반팔 블라우스 티셔츠,블라우스/셔츠,블라우스,32400,폴리에스터46% 레이온,루즈핏;벌룬소매,55-77,어깨좁음;팔뚝통통,팔뚝커버;뱃살커버;허리라인보정,데일리;오피스룩,여름;겨울,기본,반팔,화이트;아이보리;핑크;네이비,4050,데님;스커트,★ SS 제작 상의 70 ★ 【7부 소매에서 5부로 시원하게】,46,55,circumference,48,29,,,,,text,"[{""어깨단면"": ""46""}, {""암홀둘레"": ""48""}, {""소매길이"": ""29""}, {""가슴둘레"": ""110""}]"
25172,https://www.misharp.co.kr/product/detail.html?product_no=25172,바이오 실켓 반팔 티셔츠,블라우스/셔츠,셔츠,22000,코튼100% 원단입니다,,55-77,어깨좁음,힙커버;허리라인보정,클래식;데일리,봄;여름;가을,하프,반팔,브라운,4050,데님;스커트,"미샵 - 바이오 실켓 반팔 티셔츠 (5 color) 바이오 실켓 반팔 티셔츠 (5 color) (해외배송 가능상품) ( 건) 바이오 실켓 반팔 티셔츠 (5 color) 27,500원 22,000원 남은시간 886일 09:50:39 (5,500원 할인) 2022-08-24 00:00 ~ 2028-12-31 23:55 220원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택",55.5,54.5,circumference,45,18,,,,,text,"[{""어깨단면"": ""55.5""}, {""암홀둘레"": ""45""}, {""소매길이"": ""18""}, {""가슴둘레"": ""109""}]"
27747,https://www.misharp.co.kr/product/detail.html?product_no=27747,케미 스트라이프 레글런 티셔츠,블라우스/셔츠,셔츠,32500,코튼90% 스판10% 혼용 소재입니다 / 스판10% 혼용 소재입니다,레글런핏;민소매핏,55-77,어깨좁음,팔뚝커버;뱃살커버,클래식;데일리,,기본,민소매,블랙;화이트;브라운,4050,슬랙스;데님;스커트,"미샵 - 케미 스트라이프 레글런 티셔츠 (3 color) 케미 스트라이프 레글런 티셔츠 (3 color) (해외배송 가능상품) ( 건) 케미 스트라이프 레글런 티셔츠 (3 color) 32,500원 320원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 크림 브라운 블랙 옵션선택 상품 목록 상품명 상품수 가격 케미 스트라",58,54,circumference,49,,,,,,text,"[{""어깨단면"": ""58""}, {""암홀둘레"": ""49""}, {""가슴둘레"": ""108""}]"
15943,https://www.misharp.co.kr/product/detail.html?product_no=15943,크로스 컷 티셔츠,블라우스/셔츠,셔츠,25500,,,55-66반,어깨좁음;복부체형,뱃살커버;허리라인보정,데일리;오피스룩,여름,기본,긴팔,블랙;화이트,4050,데님,"【후기 150+ / 5,000장 판매돌파】",35,45.5,circumference,38,20,,,,,text,"[{""어깨단면"": ""35""}, {""암홀둘레"": ""38""}, {""소매길이"": ""20""}, {""가슴둘레"": ""91""}]"
27794,https://www.misharp.co.kr/product/detail.html?product_no=27794,골든 레터링 반팔 티셔츠,블라우스/셔츠,셔츠,27500,코튼70% 폴리에스터30% 혼용 소재이며 / 폴리에스터30% 혼용 소재이며,루즈핏,55-77,어깨좁음,뱃살커버,데일리,여름,기본,반팔,화이트,4050,데님;스커트,"미샵 - 골든 레터링 반팔 티셔츠 (3 color) 골든 레터링 반팔 티셔츠 (3 color) (해외배송 가능상품) ( 건) 골든 레터링 반팔 티셔츠 (3 color) 27,500원 270원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 화이트 라임 먹 옵션선택 상품 목록 상품명 상품수 가격 골든 레터링 반팔 티셔츠 (3",53,53,circumference,46,18,,,,,text,"[{""어깨단면"": ""53""}, {""암홀둘레"": ""46""}, {""소매길이"": ""18""}, {""가슴둘레"": ""106""}]"
26331,https://www.misharp.co.kr/product/detail.html?product_no=26331,내추럴 쿨 린넨 니트 나시,니트/가디건,니트,20700,,민소매핏,55-66반,어깨좁음;하체통통,허리라인보정,데일리;오피스룩,여름,기본,민소매,화이트,4050,데님;스커트;니트,【고슬고슬 / 통기성 좋은 나시 】,38,43,circumference,34,,,,,,text,"[{""어깨단면"": ""38""}, {""암홀둘레"": ""34""}, {""가슴둘레"": ""86""}]"
27809,https://www.misharp.co.kr/product/detail.html?product_no=27809,드뮤어 크롭 뷔스티에,,,28400,폴리에스터75% 레이온25% 소재입니다 / 레이온25% 소재입니다,정핏,55-77,4050 여성 일반체형,,클래식;데일리,여름,크롭,,블랙;그레이,4050,데님;원피스,【안 입은듯 가볍고 쿨한 원단】,,,,,,,,,,,
28838,https://www.misharp.co.kr/product/detail.html?product_no=28838,파리 플라쥬 레글런 배색 티셔츠,블라우스/셔츠,셔츠,32800,코튼 100% 소재로 땀 흡수가 빠르고 통기성이 뛰어나며 / 코튼 100%로 통기성이 뛰어나 여름에도 쾌적하게 착용 가능합니다,레글런핏,55-77,어깨좁음;팔뚝통통,팔뚝커버;뱃살커버;허리라인보정,클래식;데일리,여름;겨울,기본,레글런소매,네이비;브라운,4050,데님,"미샵 - 파리 플라쥬 레글런 배색 티셔츠 (2 color) 파리 플라쥬 레글런 배색 티셔츠 (2 color) (해외배송 가능상품) ( 건) 파리 플라쥬 레글런 배색 티셔츠 (2 color) 32,800원 320원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 네이비 옵션선택 상품 목록 상품명 상품수 가격 파리 플라쥬 레글",,54,circumference,,35,,,,,text,"[{""소매길이"": ""35""}, {""가슴둘레"": ""108""}]"
